hash_module_type,buffer_type,scheduler_type,num_ports,global_voq_size,shared_memory_size,axis_data_width,clock_frequency_mhz,queue_depth_log,hash_lut,hash_ff,hash_bram,rx_lut,rx_ff,rx_bram,sched_lut,sched_ff,sched_bram,buffer_bram,total_lut,total_ff,total_bram,buffer_memory_bytes,packets_received,packets_transmitted,packets_dropped,total_cycles,avg_latency_ns,max_latency_ns,throughput_gbps,voq_overflow,shared_mem_overflow,drop_rate,rx_utilization,hash_utilization,scheduler_utilization,line_rate_achieved_ratio,phase,per_port_voq_sizes,original_total_memory,optimized_total_memory,bram_saving_pct,performance_degradation_pct
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,4096,640,250.0,9,29964,7578,0,335,3347,64,30873,39207,420,20,61172,50132,504,4096,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,8192,256,250.0,10,23971,6062,0,268,2677,64,24699,31366,336,8,48938,40105,408,8192,998,1016,0,17620,29819.65498031498,0.0,7.378396426543118,False,False,0.0,0.04650255391600454,0.6796821793416572,0.6796821793416572,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,8192,512,250.0,10,39952,10104,0,447,4463,64,41165,52277,560,16,81564,66844,640,8192,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,8192,640,250.0,10,29964,7578,0,335,3347,64,30873,39207,420,20,61172,50132,504,8192,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,16384,256,250.0,11,23971,6062,0,268,2677,64,24699,31366,336,8,48938,40105,408,16384,998,1016,0,17620,29819.65498031498,0.0,7.378396426543118,False,False,0.0,0.04650255391600454,0.6796821793416572,0.6796821793416572,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,16384,512,250.0,11,39952,10104,0,447,4463,64,41165,52277,560,16,81564,66844,640,16384,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,16384,640,250.0,11,29964,7578,0,335,3347,64,30873,39207,420,20,61172,50132,504,16384,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,32768,256,250.0,12,23971,6062,0,268,2677,64,24699,31366,336,16,48938,40105,416,32768,998,1016,0,17620,29819.65498031498,0.0,7.378396426543118,False,False,0.0,0.04650255391600454,0.6796821793416572,0.6796821793416572,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,32768,512,250.0,12,39952,10104,0,447,4463,64,41165,52277,560,16,81564,66844,640,32768,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,32768,640,250.0,12,29964,7578,0,335,3347,64,30873,39207,420,20,61172,50132,504,32768,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,65536,256,250.0,13,23971,6062,0,268,2677,64,24699,31366,336,32,48938,40105,432,65536,998,1016,0,17620,29819.65498031498,0.0,7.378396426543118,False,False,0.0,0.04650255391600454,0.6796821793416572,0.6796821793416572,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,65536,512,250.0,13,39952,10104,0,447,4463,64,41165,52277,560,32,81564,66844,656,65536,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,65536,640,250.0,13,29964,7578,0,335,3347,64,30873,39207,420,40,61172,50132,524,65536,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,131072,256,250.0,14,23971,6062,0,268,2677,64,24699,31366,336,64,48938,40105,464,131072,998,1016,0,17620,29819.65498031498,0.0,7.378396426543118,False,False,0.0,0.04650255391600454,0.6796821793416572,0.6796821793416572,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,131072,512,250.0,14,39952,10104,0,447,4463,64,41165,52277,560,64,81564,66844,688,131072,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,131072,640,250.0,14,29964,7578,0,335,3347,64,30873,39207,420,80,61172,50132,564,131072,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,262144,256,250.0,15,23971,6062,0,268,2677,64,24699,31366,336,128,48938,40105,528,262144,998,1016,0,17620,29819.65498031498,0.0,7.378396426543118,False,False,0.0,0.04650255391600454,0.6796821793416572,0.6796821793416572,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,262144,512,250.0,15,39952,10104,0,447,4463,64,41165,52277,560,128,81564,66844,752,262144,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,RoundRobin,8,-1,262144,640,250.0,15,29964,7578,0,335,3347,64,30873,39207,420,140,61172,50132,624,262144,998,1016,0,16868,28193.86757874018,0.0,7.707228667894231,False,False,0.0,0.04118004505572682,0.6508181171448897,0.7099834005216978,1.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,256,256,250.0,5,23971,6062,0,268,2677,64,33175,33342,90,8,57414,42081,162,256,998,1016,0,17625,29842.627421259862,0.0,7.376303918604736,False,False,0.0,0.04648936170212766,0.6794893617021277,0.681531914893617,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,256,512,250.0,5,39952,10104,0,447,4463,64,55293,55571,150,16,95692,70138,230,256,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,256,640,250.0,5,29964,7578,0,335,3347,64,41469,41678,112,20,71768,52603,196,256,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,512,256,250.0,6,23971,6062,0,268,2677,64,33175,33342,90,8,57414,42081,162,512,998,1016,0,17625,29842.627421259862,0.0,7.376303918604736,False,False,0.0,0.04648936170212766,0.6794893617021277,0.681531914893617,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,512,512,250.0,6,39952,10104,0,447,4463,64,55293,55571,150,16,95692,70138,230,512,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,512,640,250.0,6,29964,7578,0,335,3347,64,41469,41678,112,20,71768,52603,196,512,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,1024,256,250.0,7,23971,6062,0,268,2677,64,33175,33342,90,8,57414,42081,162,1024,998,1016,0,17625,29842.627421259862,0.0,7.376303918604736,False,False,0.0,0.04648936170212766,0.6794893617021277,0.681531914893617,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,1024,512,250.0,7,39952,10104,0,447,4463,64,55293,55571,150,16,95692,70138,230,1024,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,1024,640,250.0,7,29964,7578,0,335,3347,64,41469,41678,112,20,71768,52603,196,1024,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,2048,256,250.0,8,23971,6062,0,268,2677,64,33175,33342,90,8,57414,42081,162,2048,998,1016,0,17625,29842.627421259862,0.0,7.376303918604736,False,False,0.0,0.04648936170212766,0.6794893617021277,0.681531914893617,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,2048,512,250.0,8,39952,10104,0,447,4463,64,55293,55571,150,16,95692,70138,230,2048,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,2048,640,250.0,8,29964,7578,0,335,3347,64,41469,41678,112,20,71768,52603,196,2048,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,4096,256,250.0,9,23971,6062,0,268,2677,64,33175,33342,90,8,57414,42081,162,4096,998,1016,0,17625,29842.627421259862,0.0,7.376303918604736,False,False,0.0,0.04648936170212766,0.6794893617021277,0.681531914893617,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,4096,512,250.0,9,39952,10104,0,447,4463,64,55293,55571,150,16,95692,70138,230,4096,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,4096,640,250.0,9,29964,7578,0,335,3347,64,41469,41678,112,20,71768,52603,196,4096,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,8192,256,250.0,10,23971,6062,0,268,2677,64,33175,33342,90,8,57414,42081,162,8192,998,1016,0,17625,29842.627421259862,0.0,7.376303918604736,False,False,0.0,0.04648936170212766,0.6794893617021277,0.681531914893617,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,8192,512,250.0,10,39952,10104,0,447,4463,64,55293,55571,150,16,95692,70138,230,8192,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,8192,640,250.0,10,29964,7578,0,335,3347,64,41469,41678,112,20,71768,52603,196,8192,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,16384,256,250.0,11,23971,6062,0,268,2677,64,33175,33342,90,8,57414,42081,162,16384,998,1016,0,17625,29842.627421259862,0.0,7.376303918604736,False,False,0.0,0.04648936170212766,0.6794893617021277,0.681531914893617,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,16384,512,250.0,11,39952,10104,0,447,4463,64,55293,55571,150,16,95692,70138,230,16384,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,16384,640,250.0,11,29964,7578,0,335,3347,64,41469,41678,112,20,71768,52603,196,16384,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,32768,256,250.0,12,23971,6062,0,268,2677,64,33175,33342,90,16,57414,42081,170,32768,998,1016,0,17625,29842.627421259862,0.0,7.376303918604736,False,False,0.0,0.04648936170212766,0.6794893617021277,0.681531914893617,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,32768,512,250.0,12,39952,10104,0,447,4463,64,55293,55571,150,16,95692,70138,230,32768,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,32768,640,250.0,12,29964,7578,0,335,3347,64,41469,41678,112,20,71768,52603,196,32768,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,65536,256,250.0,13,23971,6062,0,268,2677,64,33175,33342,90,32,57414,42081,186,65536,998,1016,0,17625,29842.627421259862,0.0,7.376303918604736,False,False,0.0,0.04648936170212766,0.6794893617021277,0.681531914893617,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,65536,512,250.0,13,39952,10104,0,447,4463,64,55293,55571,150,32,95692,70138,246,65536,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,65536,640,250.0,13,29964,7578,0,335,3347,64,41469,41678,112,40,71768,52603,216,65536,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,131072,256,250.0,14,23971,6062,0,268,2677,64,33175,33342,90,64,57414,42081,218,131072,998,1016,0,17625,29842.627421259862,0.0,7.376303918604736,False,False,0.0,0.04648936170212766,0.6794893617021277,0.681531914893617,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,131072,512,250.0,14,39952,10104,0,447,4463,64,55293,55571,150,64,95692,70138,278,131072,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,131072,640,250.0,14,29964,7578,0,335,3347,64,41469,41678,112,80,71768,52603,256,131072,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,262144,256,250.0,15,23971,6062,0,268,2677,64,33175,33342,90,128,57414,42081,282,262144,998,1016,0,17625,29842.627421259862,0.0,7.376303918604736,False,False,0.0,0.04648936170212766,0.6794893617021277,0.681531914893617,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,262144,512,250.0,15,39952,10104,0,447,4463,64,55293,55571,150,128,95692,70138,342,262144,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
MultiBankHash,OneBufferPerPort,iSLIP,8,-1,262144,640,250.0,15,29964,7578,0,335,3347,64,41469,41678,112,140,71768,52603,316,262144,998,1016,0,16873,28216.977814960654,0.0,7.704945519480096,False,False,0.0,0.04116784211462099,0.6506252592899899,0.7119065963373437,0.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,256,250.0,8,3850,2714,0,268,2677,64,24699,31366,336,8,28817,36757,408,2048,998,998,0,11622,18176.591242484974,0.0,10.986359074298797,False,False,0.0,0.07050206504904491,0.6011013594906213,0.7364481156427465,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,512,250.0,8,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,2048,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,256,-1,640,250.0,8,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,2048,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,256,250.0,9,3850,2714,0,268,2677,64,24699,31366,336,8,28817,36757,408,4096,998,998,0,11622,18176.591242484974,0.0,10.986359074298797,False,False,0.0,0.07050206504904491,0.6011013594906213,0.7364481156427465,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,512,250.0,9,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,4096,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,512,-1,640,250.0,9,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,4096,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,256,250.0,10,3850,2714,0,268,2677,64,24699,31366,336,8,28817,36757,408,8192,998,998,0,11622,18176.591242484974,0.0,10.986359074298797,False,False,0.0,0.07050206504904491,0.6011013594906213,0.7364481156427465,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,512,250.0,10,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,8192,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,1024,-1,640,250.0,10,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,8192,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,256,250.0,11,3850,2714,0,268,2677,64,24699,31366,336,8,28817,36757,408,16384,998,998,0,11622,18176.591242484974,0.0,10.986359074298797,False,False,0.0,0.07050206504904491,0.6011013594906213,0.7364481156427465,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,512,250.0,11,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,16384,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,2048,-1,640,250.0,11,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,16384,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,4096,-1,256,250.0,12,3850,2714,0,268,2677,64,24699,31366,336,16,28817,36757,416,32768,998,998,0,11622,18176.591242484974,0.0,10.986359074298797,False,False,0.0,0.07050206504904491,0.6011013594906213,0.7364481156427465,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,4096,-1,512,250.0,12,6417,4524,0,447,4463,64,41165,52277,560,16,48029,61264,640,32768,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,4096,-1,640,250.0,12,4812,3393,0,335,3347,64,30873,39207,420,20,36020,45947,504,32768,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,8192,-1,256,250.0,13,3850,2714,0,268,2677,64,24699,31366,336,32,28817,36757,432,65536,998,998,0,11622,18176.591242484974,0.0,10.986359074298797,False,False,0.0,0.07050206504904491,0.6011013594906213,0.7364481156427465,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,8192,-1,512,250.0,13,6417,4524,0,447,4463,64,41165,52277,560,32,48029,61264,656,65536,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,8192,-1,640,250.0,13,4812,3393,0,335,3347,64,30873,39207,420,40,36020,45947,524,65536,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,16384,-1,256,250.0,14,3850,2714,0,268,2677,64,24699,31366,336,64,28817,36757,464,131072,998,998,0,11622,18176.591242484974,0.0,10.986359074298797,False,False,0.0,0.07050206504904491,0.6011013594906213,0.7364481156427465,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,16384,-1,512,250.0,14,6417,4524,0,447,4463,64,41165,52277,560,64,48029,61264,688,131072,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,16384,-1,640,250.0,14,4812,3393,0,335,3347,64,30873,39207,420,80,36020,45947,564,131072,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,32768,-1,256,250.0,15,3850,2714,0,268,2677,64,24699,31366,336,128,28817,36757,528,262144,998,998,0,11622,18176.591242484974,0.0,10.986359074298797,False,False,0.0,0.07050206504904491,0.6011013594906213,0.7364481156427465,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,32768,-1,512,250.0,15,6417,4524,0,447,4463,64,41165,52277,560,128,48029,61264,752,262144,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,32768,-1,640,250.0,15,4812,3393,0,335,3347,64,30873,39207,420,140,36020,45947,624,262144,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,65536,-1,256,250.0,16,3850,2714,0,268,2677,64,24699,31366,336,256,28817,36757,656,524288,998,998,0,11622,18176.591242484974,0.0,10.986359074298797,False,False,0.0,0.07050206504904491,0.6011013594906213,0.7364481156427465,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,65536,-1,512,250.0,16,6417,4524,0,447,4463,64,41165,52277,560,256,48029,61264,880,524288,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
FullLookupTable,NBuffersPerPort,RoundRobin,8,65536,-1,640,250.0,16,4812,3393,0,335,3347,64,30873,39207,420,260,36020,45947,744,524288,998,998,0,11209,17368.32270541083,0.0,11.390956894237911,False,False,0.0,0.06197029172985993,0.5342135783745204,0.725845302881613,1.0,1,,0,0,0.0,0.0
